id,order_id,nps_score
15696,2542,10
15697,109,3
15698,2032,0
15699,123,8
15700,233,6
15701,1267,5
15702,420,9
15703,1579,8
15704,1932,5
15705,750,6
15706,1173,10
15707,1993,6
15708,1592,5
15709,2485,4
15710,2591,4
15711,933,5
15712,1973,9
15713,2690,10
15714,1891,9
15715,156,3
15716,2520,5
15717,433,10
15718,552,10
15719,2231,6
15720,871,9
15721,280,7
15722,499,0
15723,2373,5
15724,2616,3
15725,717,2
15726,304,5
15727,2467,5
15728,897,10
15729,365,2
15730,2076,9
15731,2381,6
15732,2448,10
15733,215,0
15734,990,0
15735,2450,7
15736,1394,10
15737,1668,9
15738,864,6
15739,1603,0
15740,1128,5
15741,243,4
15742,2612,7
15743,2570,9
15744,397,9
15745,2573,10
15746,2478,9
15747,2900,8
15748,1453,10
15749,492,5
15750,2966,8
15751,638,6
15752,2350,0
15753,546,4
15754,2190,6
15755,2409,8
15756,1256,2
15757,2148,8
15758,32,3
15759,320,0
15760,2817,10
15761,835,9
15762,1083,9
15763,178,9
15764,2353,0
15765,1968,10
15766,623,7
15767,1442,8
15768,1250,9
15769,2704,9
15770,206,6
15771,301,9
15772,69,5
15773,2943,10
15774,288,7
15775,2149,7
15776,1416,1
15777,486,7
15778,2157,5
15779,2664,2
15780,2785,3
15781,1761,8
15782,2230,8
15783,843,10
15784,896,7
15785,2310,9
15786,2897,1
15787,1153,8
15788,490,4
15789,2855,6
15790,1183,8
15791,982,8
15792,461,7
15793,26,10
15794,1516,9
15795,452,2
15796,2933,8
15797,1913,6
15798,1398,9
15799,2460,2
15800,680,10
15801,422,0
15802,1298,8
15803,502,1
15804,2879,5
15805,2675,4
15806,1158,9
15807,1132,3
15808,2831,8
15809,1996,3
15810,1805,10
15811,2775,3
15812,509,5
15813,309,10
15814,616,1
15815,1422,0
15816,2259,9
15817,1619,9
15818,2463,9
15819,2725,10
15820,1689,9
15821,575,7
15822,314,0
15823,12,3
15824,2115,1
15825,2537,10
15826,1429,0
15827,2934,10
15828,119,8
15829,1098,10
15830,1793,0
15831,579,6
15832,767,6
15833,2598,3
15834,807,9
15835,1134,5
15836,3000,3
15837,192,9
15838,2646,10
15839,2328,9
15840,1564,7
15841,2678,8
15842,1066,6
15843,2008,4
15844,291,0
15845,2286,8
15846,1080,6
15847,1978,0
15848,407,6
15849,2984,6
15850,560,1
15851,1189,7
15852,968,3
15853,72,8
15854,613,9
15855,2779,5
15856,2636,4
15857,708,2
15858,2475,3
15859,565,9
15860,744,10
15861,944,8
15862,642,10
15863,2459,10
15864,1745,9
15865,2047,2
15866,1399,8
15867,2705,9
15868,166,7
15869,146,6
15870,1330,4
15871,1711,1
15872,1339,9
15873,1469,8
15874,1227,6
15875,1238,0
15876,346,9
15877,2086,9
15878,1767,4
15879,2877,10
15880,1559,9
15881,2991,10
15882,337,4
15883,1917,0
15884,2355,4
15885,2763,4
15886,1392,8
15887,1992,9
15888,631,4
15889,112,5
15890,2857,8
15891,2811,4
15892,14,8
15893,2432,7
15894,729,0
15895,841,5
15896,641,7
15897,2048,0
15898,284,7
15899,135,9
15900,2415,9
15901,1412,7
15902,943,8
15903,2523,0
15904,796,7
15905,701,7
15906,2136,9
15907,18,9
15908,2530,9
15909,537,2
15910,2054,8
15911,863,10
15912,2160,5
15913,2244,7
15914,2072,10
15915,2890,9
15916,1600,8
15917,2329,4
15918,2515,4
15919,1220,6
15920,2142,0
15921,2813,9
15922,326,6
15923,2146,7
15924,2214,5
15925,1784,9
15926,726,1
15927,755,9
15928,1153,10
15929,637,5
15930,2523,4
15931,998,9
15932,2815,2
15933,178,8
15934,1084,4
15935,2286,3
15936,1977,5
15937,1165,7
15938,1997,0
15939,660,0
15940,2791,5
15941,406,5
15942,1112,5
15943,1903,0
15944,1407,9
15945,470,5
15946,2441,8
15947,350,4
15948,2553,4
15949,2123,9
15950,2203,5
15951,1254,4
15952,604,9
15953,2596,0
15954,2508,1
15955,567,7
15956,1910,0
15957,1409,1
15958,2836,10
15959,2297,10
15960,431,8
15961,2210,10
15962,2074,6
15963,1175,9
15964,415,10
15965,2033,5
15966,2218,5
15967,2846,10
15968,1865,6
15969,179,2
15970,1823,0
15971,1802,5
15972,2686,5
15973,1327,5
15974,2814,1
15975,1229,9
15976,941,10
15977,2574,4
15978,250,10
15979,839,9
15980,1194,8
15981,2100,3
15982,887,9
15983,1661,6
15984,736,8
15985,610,0
15986,2710,2
15987,1596,8
15988,863,8
15989,2048,5
15990,1038,8
15991,192,8
15992,2365,10
15993,855,2
15994,1227,4
15995,575,10
15996,834,10
15997,764,4
15998,2129,5
15999,1335,10
16000,2598,10
16001,1605,9
16002,235,4
16003,873,3
16004,2857,9
16005,1298,6
16006,1039,8
16007,2571,9
16008,1173,7
16009,2060,4
16010,2287,8
16011,1697,8
16012,168,10
16013,2959,6
16014,801,9
16015,716,2
16016,2788,4
16017,2206,3
16018,2865,9
16019,1495,0
16020,1695,9
16021,893,2
16022,2431,9
16023,2910,7
16024,1743,5
16025,1947,9
16026,2749,1
16027,897,9
16028,2459,10
16029,1133,9
16030,2521,8
16031,1667,9
16032,1188,10
16033,294,9
16034,103,10
16035,1810,9
16036,2275,9
16037,2967,5
16038,783,3
16039,1341,10
16040,1693,6
16041,205,3
16042,1234,9
16043,2091,10
16044,34,10
16045,1867,8
16046,2309,3
16047,2054,10
16048,154,8
16049,2222,10
16050,1412,3
16051,1037,9
16052,1980,10
16053,2400,5
16054,98,7
16055,969,10
16056,1345,7
16057,1453,9
16058,2834,1
16059,1203,6
16060,212,10
16061,819,9
16062,275,2
16063,508,2
16064,869,8
16065,743,0
16066,2688,10
16067,2292,9
16068,493,6
16069,37,5
16070,1683,10
16071,59,9
16072,2937,7
16073,1123,9
16074,2113,10
16075,1835,6
16076,1509,1
16077,208,2
16078,2327,8
16079,2443,4
16080,2135,7
16081,935,9
16082,1681,10
16083,1578,7
16084,1851,0
16085,1764,2
16086,2427,10
16087,1430,10
16088,2162,8
16089,131,6
16090,73,6
16091,2825,4
16092,589,1
16093,622,10
16094,152,10
16095,2863,6
16096,2274,6
16097,1521,4
16098,1444,10
16099,2773,4
16100,666,3
16101,874,5
16102,629,8
16103,995,0
16104,1963,4
16105,204,3
16106,596,8
16107,1954,8
16108,2150,8
16109,550,9
16110,141,4
16111,243,8
16112,2676,2
16113,890,0
16114,1850,7
16115,2335,6
16116,2001,2
16117,2290,9
16118,990,3
16119,247,4
16120,533,9
16121,2782,4
16122,1626,10
16123,1876,10
16124,488,9
16125,13,8
16126,1098,10
16127,2832,9
16128,385,7
16129,2909,6
16130,1968,8
16131,2312,4
16132,2526,4
16133,1556,2
16134,1690,0
16135,1055,3
16136,1733,3
16137,2114,10
16138,552,9
16139,1768,7
16140,1354,6
16141,2223,0
16142,2147,6
16143,440,4
16144,1536,4
16145,492,1
16146,2062,7
16147,1729,1
16148,2407,2
16149,149,2
16150,251,4
16151,1520,8
16152,1189,8
16153,2802,0
16154,2984,9
16155,1689,8
16156,561,5
16157,12,4
16158,1962,9
16159,88,8
16160,121,9
16161,2480,7
16162,158,10
16163,1956,0
16164,831,8
16165,2637,6
16166,2186,8
16167,1166,0
16168,1340,4
16169,1069,1
16170,2073,6
16171,1119,9
16172,1200,9
16173,2699,3
16174,397,10
16175,958,3
16176,2041,9
16177,965,2
16178,394,5
16179,1889,4
16180,914,5
16181,55,7
16182,2355,4
16183,1282,8
16184,703,10
16185,216,7
16186,2317,7
16187,1099,10
16188,2668,5
16189,2660,6
16190,1512,7
16191,1902,6
16192,2371,5
16193,606,1
16194,1831,3
16195,1390,10
16196,901,4
16197,2510,7
16198,472,6
16199,1198,7
16200,1162,10
16201,912,7
16202,2841,2
16203,1469,10
16204,2587,0
16205,1073,10
16206,2604,3
16207,2709,6
16208,534,3
16209,2259,5
16210,608,10
16211,601,4
16212,349,2
16213,2116,10
16214,378,9
16215,2247,10
16216,688,7
16217,766,7
16218,539,5
16219,285,3
16220,277,8
16221,2728,9
16222,2352,10
16223,924,7
16224,1370,3
16225,1244,4
16226,2221,7
16227,2999,2
16228,489,9
16229,2125,2
16230,2517,10
16231,570,2
16232,2736,10
16233,2079,10
16234,1580,7
16235,1305,0
16236,2848,2
16237,677,6
16238,494,3
16239,2965,4
16240,1433,4
16241,1789,7
16242,279,8
16243,709,6
16244,1660,7
16245,1702,9
16246,182,9
16247,2266,8
16248,2253,5
16249,1048,9
16250,1425,0
16251,1897,7
16252,2363,0
16253,1443,7
16254,2414,3
16255,1774,8
16256,2673,3
16257,356,6
16258,1294,8
16259,2878,4
16260,640,4
16261,2557,10
16262,2752,2
16263,1277,7
16264,2392,6
16265,2510,0
16266,513,8
16267,958,8
16268,1820,8
16269,1798,1
16270,2486,3
16271,1857,3
16272,434,7
16273,2844,5
16274,2301,0
16275,154,9
16276,961,2
16277,2820,8
16278,494,0
16279,629,4
16280,2473,0
16281,2935,9
16282,1517,1
16283,1996,4
16284,412,8
16285,114,0
16286,2955,9
16287,2022,1
16288,1198,10
16289,1762,8
16290,2734,10
16291,1562,10
16292,2936,5
16293,1334,10
16294,2537,10
16295,519,9
16296,354,7
16297,2169,10
16298,1133,9
16299,826,0
16300,1313,0
16301,2963,2
16302,676,10
16303,2500,6
16304,2047,5
16305,1844,8
16306,587,1
16307,2434,7
16308,1086,4
16309,2633,10
16310,1305,0
16311,1164,0
16312,1379,6
16313,2874,10
16314,1246,8
16315,2011,10
16316,843,10
16317,399,8
16318,1800,2
16319,1205,6
16320,43,8
16321,2204,10
16322,2159,1
16323,1138,4
16324,2230,9
16325,2137,5
16326,2754,5
16327,429,2
16328,955,9
16329,111,3
16330,1921,8
16331,2273,2
16332,105,3
16333,2854,3
16334,1406,4
16335,2808,5
16336,1625,0
16337,335,9
16338,1206,9
16339,291,3
16340,283,7
16341,2914,6
16342,2925,10
16343,12,4
16344,2708,10
16345,2719,4
16346,3000,4
16347,2891,8
16348,140,6
16349,2842,9
16350,261,5
16351,1013,8
16352,1947,9
16353,2027,8
16354,1908,9
16355,2097,0
16356,2610,9
16357,1914,9
16358,315,4
16359,1300,5
16360,831,9
16361,2926,5
16362,46,0
16363,1156,9
16364,1913,1
16365,2468,9
16366,2591,3
16367,2470,8
16368,1419,5
16369,15,6
16370,93,4
16371,1147,10
16372,2835,7
16373,2733,5
16374,2825,10
16375,780,5
16376,1385,9
16377,2850,2
16378,2475,9
16379,1565,6
16380,6,8
16381,1690,1
16382,2179,5
16383,2175,10
16384,1370,2
16385,1727,3
16386,1492,6
16387,740,9
16388,1281,9
16389,1234,6
16390,2021,9
16391,1039,7
16392,1754,0
16393,238,9
16394,96,9
16395,212,7
16396,1250,10
16397,226,10
16398,1172,10
16399,766,3
16400,1499,9
16401,8,7
16402,368,9
16403,220,10
16404,1092,9
16405,1696,10
16406,1543,9
16407,2108,10
16408,2974,1
16409,1367,6
16410,2197,3
16411,1626,7
16412,492,0
16413,1942,10
16414,2714,4
16415,1890,4
16416,877,9
16417,2289,2
16418,102,5
16419,1622,9
16420,59,8
16421,1095,10
16422,882,4
16423,33,0
16424,514,6
16425,233,7
16426,2605,0
16427,680,8
16428,1203,6
16429,480,9
16430,1184,8
16431,473,6
16432,1952,8
16433,2675,5
16434,1596,10
16435,1264,0
16436,592,1
16437,1076,9
16438,173,8
16439,2514,10
16440,2130,7
16441,1269,3
16442,169,6
16443,1708,10
16444,2073,7
16445,2565,6
16446,73,7
16447,2103,6
16448,218,10
16449,1545,10
16450,1296,10
16451,1839,10
16452,1010,10
16453,470,6
16454,1331,9
16455,471,7
16456,2769,5
16457,2672,0
16458,186,7
16459,2366,0
16460,2986,7
16461,2526,8
16462,2622,9
16463,2203,10
16464,2237,10
16465,2641,0
16466,124,0
16467,408,10
16468,598,6
16469,1247,1
16470,785,0
16471,2464,8
16472,1067,9
16473,2212,7
16474,1558,6
16475,2312,4
16476,2348,2
16477,1940,7
16478,2782,7
16479,176,9
16480,1002,10
16481,1060,9
16482,2662,0
16483,132,10
16484,2074,6
16485,427,10
16486,2965,10
16487,490,0
16488,2067,9
16489,338,8
16490,35,6
16491,363,9
16492,980,7
16493,1718,8
16494,644,0
16495,2257,9
16496,2156,1
16497,2775,0
16498,2384,9
16499,2794,2
16500,1490,10
16501,940,6
16502,1495,2
16503,442,9
16504,920,2
16505,2636,8
16506,1337,0
16507,2837,8
16508,832,7
16509,2415,10
16510,2356,1
16511,922,10
16512,2960,2
16513,1089,10
16514,383,10
16515,1906,7
16516,2912,10
16517,2274,7
16518,825,2
16519,1745,8
16520,332,8
16521,1640,0
16522,2686,2
16523,2738,6
16524,2730,7
16525,421,9
16526,1131,10
16527,808,10
16528,804,4
16529,493,7
16530,1783,10
16531,881,3
16532,209,3
16533,1364,3
16534,1025,8
16535,729,1
16536,1974,3
16537,224,10
16538,160,10
16539,984,10
16540,1193,9
16541,1007,0
16542,571,9
16543,161,10
16544,1790,7
16545,337,0
16546,583,8
16547,850,5
16548,1003,10
16549,1323,10
16550,1248,9
16551,64,7
16552,2413,6
16553,1151,10
16554,2823,5
16555,1767,7
16556,1382,10
16557,257,10
16558,447,6
16559,1319,10
16560,941,8
16561,1791,4
16562,2161,3
16563,697,4
16564,1990,7
16565,625,0
16566,2456,9
16567,2071,9
16568,2943,10
16569,677,6
16570,1339,8
16571,1042,5
16572,2214,8
16573,249,9
16574,2656,0
16575,876,7
16576,1680,10
16577,1455,1
16578,1577,9
16579,2951,9
16580,1965,0
16581,89,10
16582,2287,9
16583,387,4
16584,563,1
16585,949,1
16586,2613,5
16587,16,2
16588,1309,6
16589,1664,6
16590,842,9
16591,1199,9
16592,536,1
16593,2064,9
16594,2801,4
16595,1885,10
16596,2879,6
16597,2338,9
16598,1668,10
16599,2680,2
16600,294,8
16601,144,5
16602,601,6
16603,2391,0
16604,2767,10
16605,2367,9
16606,1113,10
16607,689,0
16608,1964,4
16609,50,9
16610,810,1
16611,2263,10
16612,668,3
16613,796,5
16614,1612,9
16615,1695,9
16616,2007,8
16617,817,6
16618,264,4
16619,2855,7
16620,1513,1
16621,2249,4
16622,425,6
16623,2964,8
16624,2199,9
16625,1784,5
16626,821,2
16627,17,7
16628,770,0
16629,2272,7
16630,317,6
16631,635,4
16632,55,6
16633,705,3
16634,365,6
16635,2460,5
16636,2131,0
16637,2303,7
16638,777,2
16639,1346,8
16640,1960,6
16641,2054,10
16642,2198,4
16643,1700,9
16644,2291,10
16645,706,10
16646,1712,8
16647,303,8
16648,2802,0
16649,148,10
16650,1805,10
16651,1652,6
16652,2657,0
16653,91,8
16654,1395,7
16655,174,8
16656,2422,8
16657,708,6
16658,1884,10
16659,791,9
16660,217,4
16661,2786,6
16662,2592,2
16663,2142,2
16664,996,3
16665,750,10
16666,2856,9
16667,79,10
16668,1888,7
16669,1747,8
16670,1221,6
16671,103,9
16672,1114,5
16673,2570,6
16674,2915,7
16675,2247,4
16676,2803,3
16677,468,9
16678,2368,8
16679,2268,1
16680,2115,2
16681,2383,8
16682,1610,8
16683,1494,8
16684,208,2
16685,287,1
16686,2428,8
16687,711,1
16688,265,4
16689,836,2
16690,458,5
16691,1383,8
16692,187,10
16693,2406,2
16694,2653,6
16695,2946,4
16696,2098,3
16697,2329,10
16698,1082,4
16699,800,2
16700,1634,6
16701,2149,2
16702,297,10
16703,1953,10
16704,1276,2
16705,1237,10
16706,788,8
16707,2306,4
16708,216,5
16709,798,10
16710,1595,9
16711,2036,5
16712,604,10
16713,1295,6
16714,654,7
16715,1158,10
16716,76,10
16717,2218,8
16718,958,7
16719,1652,7
16720,2869,5
16721,1887,4
16722,1730,4
16723,293,2
16724,1414,1
16725,629,3
16726,1771,10
16727,842,9
16728,2585,3
16729,1493,0
16730,2063,2
16731,1756,2
16732,840,10
16733,217,2
16734,2638,7
16735,1407,9
16736,455,8
16737,900,2
16738,1138,10
16739,362,9
16740,2104,0
16741,1676,3
16742,1518,6
16743,109,5
16744,59,10
16745,1042,3
16746,2588,8
16747,717,10
16748,904,5
16749,2081,7
16750,1758,7
16751,2183,4
16752,348,8
16753,986,5
16754,1071,8
16755,2196,0
16756,1336,9
16757,1884,9
16758,2832,7
16759,527,10
16760,1180,7
16761,1862,10
16762,2853,1
16763,551,2
16764,374,7
16765,2314,8
16766,1111,3
16767,2285,10
16768,1733,1
16769,1110,9
16770,381,4
16771,2769,4
16772,1599,7
16773,2809,7
16774,2880,6
16775,1271,7
16776,862,9
16777,422,6
16778,738,6
16779,724,7
16780,925,4
16781,22,9
16782,346,8
16783,243,8
16784,257,8
16785,2708,8
16786,2612,9
16787,2885,8
16788,2877,8
16789,1513,6
16790,1142,7
16791,1874,2
16792,1839,7
16793,1307,10
16794,1386,8
16795,1705,10
16796,1207,4
16797,2152,3
16798,2362,6
16799,764,10
16800,775,6
16801,1126,10
16802,164,8
16803,12,2
16804,2631,6
16805,1762,10
16806,1467,8
16807,2751,1
16808,176,8
16809,1994,2
16810,290,4
16811,2461,10
16812,2523,0
16813,2051,3
16814,2793,8
16815,1836,5
16816,2050,9
16817,437,5
16818,2160,4
16819,678,9
16820,1028,9
16821,1496,8
16822,2172,9
16823,177,9
16824,2643,9
16825,2120,1
16826,2662,0
16827,467,3
16828,1176,10
16829,2353,2
16830,2089,9
16831,2927,10
16832,2592,2
16833,2119,9
16834,1576,4
16835,699,8
16836,2596,0
16837,1695,10
16838,168,3
16839,1891,9
16840,2132,7
16841,1575,9
16842,113,6
16843,936,6
16844,61,6
16845,1354,8
16846,2575,8
16847,599,8
16848,1463,4
16849,501,10
16850,788,6
16851,2388,10
16852,525,10
16853,2712,8
16854,712,7
16855,689,10
16856,2682,4
16857,2239,10
16858,877,10
16859,1450,8
16860,1419,10
16861,2525,8
16862,564,10
16863,2103,8
16864,1918,8
16865,1872,5
16866,1690,2
16867,1724,8
16868,2656,3
16869,1905,7
16870,2130,3
16871,981,6
16872,1524,9
16873,2155,2
16874,2261,1
16875,2966,8
16876,241,7
16877,2881,10
16878,499,7
16879,563,2
16880,2318,5
16881,2902,0
16882,1427,6
16883,969,6
16884,1228,10
16885,2379,10
16886,2761,9
16887,1009,3
16888,580,8
16889,916,9
16890,2831,8
16891,2956,3
16892,2814,6
16893,2288,8
16894,2890,9
16895,2094,9
16896,1289,9
16897,86,2
16898,1550,7
16899,2907,3
16900,1034,8
16901,1031,5
16902,815,8
16903,888,9
16904,151,0
16905,505,9
16906,2750,6
16907,363,6
16908,1056,6
16909,2212,10
16910,2174,10
16911,612,6
16912,1473,10
16913,204,3
16914,492,5
16915,1574,7
16916,871,10
16917,903,8
16918,2294,0
16919,2233,10
16920,702,9
16921,1763,10
16922,2391,2
16923,469,8
16924,1686,8
16925,281,0
16926,2929,7
16927,263,10
16928,2621,4
16929,2264,10
16930,992,5
16931,1835,6
16932,53,2
16933,2451,8
16934,1939,9
16935,372,3
16936,388,0
16937,188,9
16938,933,0
16939,1151,9
16940,72,8
16941,2199,9
16942,1864,9
16943,2687,10
16944,288,7
16945,249,10
16946,1751,4
16947,256,10
16948,1793,4
16949,2732,7
16950,2945,3
16951,1347,5
16952,1423,0
16953,1612,9
16954,2784,6
16955,1075,7
16956,2603,10
16957,604,10
16958,2783,3
16959,454,1
16960,297,8
16961,60,9
16962,1443,10
16963,26,6
16964,2340,4
16965,1510,6
16966,2573,9
16967,2875,10
16968,124,5
16969,2909,1
16970,646,9
16971,329,5
16972,430,0
16973,828,1
16974,2577,7
16975,658,10
16976,2690,7
16977,1742,2
16978,2368,6
16979,1963,10
16980,2527,6
16981,2584,8
16982,2495,8
16983,908,7
16984,939,9
16985,733,0
16986,572,2
16987,401,4
16988,1660,8
16989,2648,8
16990,832,9
16991,125,0
16992,2262,2
16993,1012,2
16994,1247,0
16995,663,3
16996,1364,0
16997,1993,6
16998,769,0
16999,571,8
17000,1863,4
17001,1211,4
17002,1703,7
17003,258,4
17004,464,4
17005,951,9
17006,1950,0
17007,2709,3
17008,295,9
17009,433,9
17010,2749,0
17011,2668,3
17012,827,9
17013,2864,7
17014,1870,9
17015,2372,10
17016,2509,10
17017,2969,5
17018,79,7
17019,2844,6
17020,2323,6
17021,2741,10
17022,2626,10
17023,890,2
17024,2842,9
17025,868,8
17026,266,10
17027,2567,3
17028,2914,5
17029,907,4
17030,1089,8
17031,1265,7
17032,1734,6
17033,1064,9
17034,1559,9
17035,1226,6
17036,1765,9
17037,1063,8
17038,2597,0
17039,101,10
17040,1193,10
17041,1982,5
17042,556,9
17043,116,3
17044,315,2
17045,947,9
17046,2321,4
17047,1400,9
17048,429,1
17049,1910,0
17050,2776,4
17051,2462,3
17052,1489,10
17053,989,6
17054,1892,2
17055,2500,6
17056,2772,8
17057,1616,10
17058,1487,3
17059,173,10
17060,2241,4
17061,763,5
17062,2846,8
17063,277,4
17064,953,8
17065,623,7
17066,1649,10
17067,2260,10
17068,66,3
17069,2276,10
17070,2026,9
17071,2719,6
17072,2257,10
17073,1242,9
17074,2377,10
17075,1514,8
17076,536,5
17077,851,9
17078,756,3
17079,1483,8
17080,2210,10
17081,2604,5
17082,114,3
17083,2901,9
17084,2272,9
17085,1723,3
17086,2897,1
17087,858,3
17088,1590,10
17089,466,6
17090,1623,9
17091,1425,5
17092,2248,5
17093,1236,9
17094,245,4
17095,732,8
17096,2666,9
17097,299,8
17098,206,0
17099,1479,10
17100,1165,7
17101,2610,9
17102,1477,3
17103,1530,8
17104,1372,9
17105,2816,7
17106,1803,7
17107,2582,9
17108,238,9
17109,476,0
17110,750,5
17111,2883,8
17112,2170,8
17113,1925,8
17114,2208,9
17115,1470,3
17116,802,10
17117,521,10
17118,1638,1
17119,2518,5
17120,2004,4
17121,595,9
17122,2628,2
17123,140,10
17124,2650,7
17125,1253,6
17126,767,3
17127,2677,10
17128,1800,5
17129,1380,0
17130,573,1
17131,244,2
17132,713,9
17133,2091,9
17134,2915,7
17135,2906,5
17136,2566,8
17137,673,4
17138,2399,4
17139,1968,10
17140,861,7
17141,235,0
17142,1517,0
17143,77,10
17144,2316,9
17145,1873,6
17146,1433,5
17147,1661,8
17148,2228,9
17149,2291,10
17150,460,10
17151,1297,4
17152,450,9
17153,1387,9
17154,2913,9
17155,671,7
17156,2141,9
17157,2625,6
17158,1251,5
17159,1181,2
17160,2147,3
17161,1954,9
17162,518,8
17163,787,2
17164,465,6
17165,191,10
17166,1502,3
17167,649,8
17168,1698,1
17169,2178,6
17170,196,8
17171,1569,9
17172,2944,7
17173,2856,9
17174,2179,9
17175,87,4
17176,695,2
17177,1692,5
17178,956,10
17179,1827,4
17180,101,10
17181,2627,9
17182,1714,10
17183,873,2
17184,826,9
17185,1122,7
17186,1486,10
17187,270,10
17188,444,5
17189,1216,10
17190,1746,6
17191,1269,0
17192,2785,5
17193,445,0
17194,2440,7
17195,21,4
17196,1881,10
17197,1978,1
17198,1981,6
17199,1547,7
17200,1736,10
17201,2076,5
17202,298,10
17203,374,4
17204,2184,8
17205,2095,1
17206,35,5
17207,2453,7
17208,367,6
17209,2426,10
17210,2712,10
17211,136,8
17212,1120,6
17213,2859,7
17214,1811,5
17215,1673,6
17216,2404,9
17217,2290,8
17218,849,6
17219,877,10
17220,2450,3
17221,1432,9
17222,2956,0
17223,1494,8
17224,2319,0
17225,275,0
17226,1312,9
17227,2584,10
17228,2550,4
17229,1349,5
17230,291,4
17231,754,0
17232,810,0
17233,209,4
17234,1049,10
17235,1005,8
17236,770,0
17237,936,4
17238,208,2
17239,221,7
17240,2538,9
17241,495,10
17242,13,7
17243,2830,6
17244,646,10
17245,2137,4
17246,577,7
17247,2635,10
17248,521,9
17249,632,7
17250,1719,3
17251,2842,10
17252,2913,9
17253,1894,5
17254,2425,2
17255,2727,5
17256,1302,5
17257,2311,1
17258,1850,10
17259,594,10
17260,2171,5
17261,2069,4
17262,830,10
17263,589,10
17264,2154,1
17265,1016,2
17266,229,4
17267,99,9
17268,708,3
17269,191,8
17270,1979,7
17271,1275,7
17272,772,9
17273,1358,6
17274,1127,7
17275,706,7
17276,2048,2
17277,988,10
17278,1509,5
17279,2880,7
17280,109,4
17281,2959,5
17282,800,5
17283,1237,10
17284,2030,9
17285,1059,10
17286,2857,10
17287,2174,9
17288,277,3
17289,70,6
17290,1419,10
17291,2957,0
17292,2578,5
17293,2561,8
17294,679,6
17295,1843,1
17296,2218,10
17297,1907,10
17298,2598,2
17299,812,8
17300,485,5
17301,1394,10
17302,1866,2
17303,1138,0
17304,1229,9
17305,182,10
17306,288,10
17307,2541,5
17308,658,10
17309,835,6
17310,433,7
17311,2592,9
17312,2808,0
17313,1633,5
17314,2524,6
17315,2540,8
17316,605,2
17317,883,3
17318,499,3
17319,310,10
17320,2282,1
17321,603,5
17322,2100,7
17323,2020,5
17324,2134,8
17325,2223,4
17326,2943,9
17327,1224,9
17328,766,8
17329,114,0
17330,125,2
17331,1305,3
17332,2789,5
17333,683,9
17334,1948,2
17335,2989,4
17336,17,2
17337,2864,10
17338,2806,6
17339,1766,9
17340,69,7
17341,1741,8
17342,596,10
17343,1207,0
17344,329,5
17345,1773,4
17346,852,1
17347,1321,8
17348,2870,8
17349,2463,9
17350,2161,10
17351,1634,1
17352,1273,4
17353,1593,4
17354,296,7
17355,2518,0
17356,990,6
17357,466,8
17358,2733,6
17359,2656,2
17360,18,10
17361,312,10
17362,1058,9
17363,2661,4
17364,526,5
17365,2582,10
17366,2800,8
17367,458,2
17368,504,0
17369,2270,10
17370,1286,1
17371,30,9
17372,1750,5
17373,2810,10
17374,723,6
17375,1361,5
17376,616,1
17377,83,10
17378,1839,10
17379,353,10
17380,1377,3
17381,2035,9
17382,2690,10
17383,653,7
17384,983,0
17385,514,7
17386,2648,7
17387,1563,9
17388,1339,10
17389,1717,10
17390,34,9
17391,2088,4
17392,1505,8
